,criterion,max_depth,min_samples_leaf,score,model,Test_Accuracy,algorithm,leaf_size,n_neighbors,p,weights,C,dual,penalty
16098,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,11.0,13.0,2.0,uniform,,,
5420,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,ball_tree,4.0,18.0,3.0,uniform,,,
14516,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,1.0,15.0,3.0,uniform,,,
15298,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,6.0,13.0,2.0,uniform,,,
11092,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,10.0,7.0,3.0,uniform,,,
16276,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,12.0,15.0,3.0,uniform,,,
12774,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,20.0,17.0,4.0,uniform,,,
16916,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,16.0,15.0,3.0,uniform,,,
144,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,1.0,19.0,1.0,uniform,,,
1894,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,12.0,17.0,4.0,uniform,,,
1492,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,10.0,7.0,3.0,uniform,,,
15490,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,7.0,17.0,2.0,uniform,,,
2772,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,18.0,7.0,3.0,uniform,,,
11412,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,12.0,7.0,3.0,uniform,,,
18516,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,26.0,15.0,3.0,uniform,,,
17716,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,21.0,15.0,3.0,uniform,,,
11814,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,14.0,17.0,4.0,uniform,,,
10060,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,3.0,18.0,3.0,uniform,,,
16290,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,12.0,17.0,2.0,uniform,,,
5536,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,ball_tree,5.0,13.0,1.0,uniform,,,
3814,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,24.0,17.0,4.0,uniform,,,
2612,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,17.0,7.0,3.0,uniform,,,
6176,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,ball_tree,9.0,13.0,1.0,uniform,,,
15636,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,8.0,15.0,3.0,uniform,,,
17090,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,17.0,17.0,2.0,uniform,,,
14498,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,1.0,13.0,2.0,uniform,,,
16898,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,16.0,13.0,2.0,uniform,,,
462,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,3.0,18.0,4.0,uniform,,,
5574,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,ball_tree,5.0,17.0,4.0,uniform,,,
6054,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,ball_tree,8.0,17.0,4.0,uniform,,,
18050,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,23.0,17.0,2.0,uniform,,,
19170,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,30.0,17.0,2.0,uniform,,,
5696,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,ball_tree,6.0,13.0,1.0,uniform,,,
4954,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,ball_tree,1.0,20.0,2.0,uniform,,,
14978,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,4.0,13.0,2.0,uniform,,,
17570,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,20.0,17.0,2.0,uniform,,,
13574,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,25.0,17.0,4.0,uniform,,,
13254,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,23.0,17.0,4.0,uniform,,,
460,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,3.0,18.0,3.0,uniform,,,
17250,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,18.0,17.0,2.0,uniform,,,
17890,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,22.0,17.0,2.0,uniform,,,
12934,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,21.0,17.0,4.0,uniform,,,
1402,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,9.0,16.0,2.0,uniform,,,
17556,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,20.0,15.0,3.0,uniform,,,
4134,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,26.0,17.0,4.0,uniform,,,
18676,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,27.0,15.0,3.0,uniform,,,
14374,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,30.0,17.0,4.0,uniform,,,
16130,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,11.0,17.0,2.0,uniform,,,
11892,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,15.0,7.0,3.0,uniform,,,
762,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,5.0,16.0,2.0,uniform,,,
2132,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,14.0,7.0,3.0,uniform,,,
2854,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,18.0,17.0,4.0,uniform,,,
2214,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,14.0,17.0,4.0,uniform,,,
10842,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,8.0,16.0,2.0,uniform,,,
16578,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,14.0,13.0,2.0,uniform,,,
4614,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,29.0,17.0,4.0,uniform,,,
15618,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,8.0,13.0,2.0,uniform,,,
17698,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,21.0,13.0,2.0,uniform,,,
16596,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,14.0,15.0,3.0,uniform,,,
2292,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,15.0,7.0,3.0,uniform,,,
2374,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,15.0,17.0,4.0,uniform,,,
14676,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,2.0,15.0,3.0,uniform,,,
3494,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,22.0,17.0,4.0,uniform,,,
17236,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,18.0,15.0,3.0,uniform,,,
18850,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,28.0,17.0,2.0,uniform,,,
12614,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,19.0,17.0,4.0,uniform,,,
12294,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,17.0,17.0,4.0,uniform,,,
10362,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,5.0,16.0,2.0,uniform,,,
18210,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,24.0,17.0,2.0,uniform,,,
9744,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,1.0,19.0,1.0,uniform,,,
10682,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,7.0,16.0,2.0,uniform,,,
2054,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,13.0,17.0,4.0,uniform,,,
16610,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,14.0,17.0,2.0,uniform,,,
922,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,6.0,16.0,2.0,uniform,,,
1242,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,8.0,16.0,2.0,uniform,,,
15956,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,10.0,15.0,3.0,uniform,,,
18530,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,26.0,17.0,2.0,uniform,,,
14214,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,29.0,17.0,4.0,uniform,,,
14690,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,2.0,17.0,2.0,uniform,,,
15316,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,6.0,15.0,3.0,uniform,,,
15650,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,8.0,17.0,2.0,uniform,,,
1082,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,7.0,16.0,2.0,uniform,,,
3654,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,23.0,17.0,4.0,uniform,,,
19138,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,30.0,13.0,2.0,uniform,,,
10062,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,3.0,18.0,4.0,uniform,,,
15330,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,6.0,17.0,2.0,uniform,,,
15938,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,10.0,13.0,2.0,uniform,,,
11002,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,9.0,16.0,2.0,uniform,,,
17730,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,21.0,17.0,2.0,uniform,,,
12134,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,17.0,4.0,uniform,,,
18036,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,23.0,15.0,3.0,uniform,,,
11732,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,14.0,7.0,3.0,uniform,,,
16930,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,16.0,17.0,2.0,uniform,,,
18498,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,26.0,13.0,2.0,uniform,,,
4774,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,30.0,17.0,4.0,uniform,,,
15970,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,10.0,17.0,2.0,uniform,,,
11334,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,11.0,17.0,4.0,uniform,,,
10220,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,4.0,18.0,3.0,uniform,,,
2694,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,17.0,17.0,4.0,uniform,,,
17378,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,19.0,13.0,2.0,uniform,,,
18658,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,27.0,13.0,2.0,uniform,,,
14054,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,28.0,17.0,4.0,uniform,,,
17218,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,18.0,13.0,2.0,uniform,,,
17858,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,22.0,13.0,2.0,uniform,,,
3014,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,auto,19.0,17.0,4.0,uniform,,,
12052,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,7.0,3.0,uniform,,,
14658,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,brute,2.0,13.0,2.0,uniform,,,
10222,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,kd_tree,4.0,18.0,4.0,uniform,,,
6214,,,,0.7814113597246127,KNeighborsClassifier,0.7718120805369127,ball_tree,9.0,17.0,4.0,uniform,,,
1876,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,12.0,15.0,3.0,uniform,,,
7984,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,20.0,19.0,1.0,uniform,,,
18222,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,24.0,18.0,4.0,uniform,,,
18382,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,25.0,18.0,4.0,uniform,,,
3796,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,24.0,15.0,3.0,uniform,,,
6848,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,13.0,17.0,1.0,uniform,,,
10324,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,5.0,11.0,3.0,uniform,,,
1912,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,12.0,20.0,1.0,uniform,,,
10484,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,6.0,11.0,3.0,uniform,,,
7822,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,19.0,18.0,4.0,uniform,,,
4462,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,28.0,18.0,4.0,uniform,,,
17262,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,18.0,18.0,4.0,uniform,,,
7824,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,19.0,19.0,1.0,uniform,,,
10358,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,5.0,15.0,4.0,uniform,,,
3956,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,25.0,15.0,3.0,uniform,,,
8784,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,25.0,19.0,1.0,uniform,,,
15022,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,4.0,18.0,4.0,uniform,,,
6528,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,11.0,17.0,1.0,uniform,,,
2356,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,15.0,15.0,3.0,uniform,,,
2392,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,15.0,20.0,1.0,uniform,,,
12152,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,20.0,1.0,uniform,,,
17102,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,17.0,18.0,4.0,uniform,,,
11672,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,13.0,20.0,1.0,uniform,,,
15662,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,8.0,18.0,4.0,uniform,,,
8782,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,25.0,18.0,4.0,uniform,,,
15502,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,7.0,18.0,4.0,uniform,,,
7982,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,20.0,18.0,4.0,uniform,,,
8624,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,24.0,19.0,1.0,uniform,,,
15182,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,5.0,18.0,4.0,uniform,,,
8622,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,24.0,18.0,4.0,uniform,,,
2232,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,14.0,20.0,1.0,uniform,,,
12472,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,20.0,1.0,uniform,,,
6688,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,12.0,17.0,1.0,uniform,,,
4436,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,28.0,15.0,3.0,uniform,,,
1238,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,8.0,15.0,4.0,uniform,,,
3502,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,22.0,18.0,4.0,uniform,,,
16302,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,12.0,18.0,4.0,uniform,,,
7648,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,18.0,17.0,1.0,uniform,,,
11636,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,13.0,15.0,3.0,uniform,,,
3022,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,19.0,18.0,4.0,uniform,,,
10964,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,9.0,11.0,3.0,uniform,,,
7328,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,16.0,17.0,1.0,uniform,,,
13716,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,26.0,15.0,3.0,uniform,,,
18062,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,23.0,18.0,4.0,uniform,,,
12916,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,21.0,15.0,3.0,uniform,,,
14222,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,29.0,18.0,4.0,uniform,,,
16782,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,15.0,18.0,4.0,uniform,,,
10998,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,9.0,15.0,4.0,uniform,,,
1204,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,8.0,11.0,3.0,uniform,,,
14196,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,29.0,15.0,3.0,uniform,,,
9424,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,29.0,19.0,1.0,uniform,,,
11316,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,11.0,15.0,3.0,uniform,,,
9422,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,29.0,18.0,4.0,uniform,,,
4622,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,29.0,18.0,4.0,uniform,,,
2996,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,19.0,15.0,3.0,uniform,,,
18542,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,26.0,18.0,4.0,uniform,,,
1364,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,9.0,11.0,3.0,uniform,,,
1398,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,9.0,15.0,4.0,uniform,,,
2872,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,18.0,20.0,1.0,uniform,,,
8464,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,23.0,19.0,1.0,uniform,,,
13582,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,25.0,18.0,4.0,uniform,,,
9584,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,30.0,19.0,1.0,uniform,,,
9582,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,30.0,18.0,4.0,uniform,,,
16142,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,11.0,18.0,4.0,uniform,,,
8462,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,23.0,18.0,4.0,uniform,,,
13396,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,24.0,15.0,3.0,uniform,,,
4756,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,30.0,15.0,3.0,uniform,,,
14382,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,30.0,18.0,4.0,uniform,,,
17582,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,20.0,18.0,4.0,uniform,,,
6046,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,8.0,16.0,4.0,uniform,,,
19182,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,brute,30.0,18.0,4.0,uniform,,,
6040,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,8.0,16.0,1.0,uniform,,,
11352,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,11.0,20.0,1.0,uniform,,,
4142,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,26.0,18.0,4.0,uniform,,,
14356,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,30.0,15.0,3.0,uniform,,,
12116,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,15.0,3.0,uniform,,,
3476,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,auto,22.0,15.0,3.0,uniform,,,
5080,,,,0.7812392426850259,KNeighborsClassifier,0.7718120805369127,ball_tree,2.0,16.0,1.0,uniform,,,
